"annotation_id","annotator","answer","created_at","id","instruction_and_answer","label","label_mapping","lead_time","logits","logits_mapped","question","question_and_answer","question_number","sentiment","task","updated_at"
1722,"1","A.","2024-05-22T18:03:03.234077Z",2298,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

A.","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",2.637,"{""A"":5.259535789489746,""B"":2.702341318130493,""C"":3.1326944828033447}","{""entailment"":5.259535789489746,""contradiction"":2.702341318130493,""neutral"":3.1326944828033447}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Leslie reached park at 5 PM whereas Billy reached at 9 AM."". Hypothesis: ""Leslie reached before Billy."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Leslie reached park at 5 PM whereas Billy reached at 9 AM."". Hypothesis: ""Leslie reached before Billy."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",48,"A","temporal-27","2024-05-22T18:03:03.234102Z"
1723,"1","A.","2024-05-22T18:03:05.202369Z",2299,"{'A': 'entailment', 'B': 'neutral', 'C': 'contradiction'}

A.","contradiction","{""A"":""entailment"",""B"":""neutral"",""C"":""contradiction""}",1.808,"{""A"":5.6532111167907715,""B"":3.350430488586426,""C"":3.6006839275360107}","{""entailment"":5.6532111167907715,""neutral"":3.350430488586426,""contradiction"":3.6006839275360107}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nick reached hotel at 11 AM whereas Linda reached at 8 AM."". Hypothesis: ""Nick reached before Linda."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Nick reached hotel at 11 AM whereas Linda reached at 8 AM."". Hypothesis: ""Nick reached before Linda."". Given the premise provided, is the hypothesis: A. entailment or B. neutral or C. contradiction ?<|end_of_turn|>GPT4 Correct Assistant:

A.",49,"A","temporal-27","2024-05-22T18:03:05.202390Z"
1724,"1","C. entailment","2024-05-22T18:03:06.916083Z",2300,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

C. entailment","contradiction","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.543,"{""A"":2.811983346939087,""B"":4.952714920043945,""C"":7.420994281768799}","{""neutral"":2.811983346939087,""contradiction"":4.952714920043945,""entailment"":7.420994281768799}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Stephanie reached hospital at 2 PM whereas Christopher reached at 12 noon."". Hypothesis: ""Stephanie reached before Christopher."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""Stephanie reached hospital at 2 PM whereas Christopher reached at 12 noon."". Hypothesis: ""Stephanie reached before Christopher."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

C. entailment",50,"C","temporal-27","2024-05-22T18:03:06.916103Z"
1725,"1","B.","2024-05-22T18:03:08.448824Z",2301,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B.","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.365,"{""A"":-0.19143450260162354,""B"":6.527919769287109,""C"":4.446681022644043}","{""entailment"":-0.19143450260162354,""contradiction"":6.527919769287109,""neutral"":4.446681022644043}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the clips are brown in colour."". Hypothesis: ""Some of the clips are brown in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the clips are brown in colour."". Hypothesis: ""Some of the clips are brown in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",1,"B","quantifier-1","2024-05-22T18:03:08.448849Z"
1726,"1","A.","2024-05-22T18:03:11.088460Z",2302,"{'A': 'contradiction', 'B': 'entailment', 'C': 'neutral'}

A.","contradiction","{""A"":""contradiction"",""B"":""entailment"",""C"":""neutral""}",2.448,"{""A"":4.0673418045043945,""B"":2.3518552780151367,""C"":4.396565914154053}","{""contradiction"":4.0673418045043945,""entailment"":2.3518552780151367,""neutral"":4.396565914154053}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the diaries are maroon in colour."". Hypothesis: ""Some of the diaries are maroon in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the diaries are maroon in colour."". Hypothesis: ""Some of the diaries are maroon in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. entailment or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

A.",2,"A","quantifier-1","2024-05-22T18:03:11.088493Z"
1727,"1","B.","2024-05-22T18:03:13.013214Z",2303,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B.","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.755,"{""A"":-0.13400790095329285,""B"":6.435009479522705,""C"":4.504246711730957}","{""entailment"":-0.13400790095329285,""contradiction"":6.435009479522705,""neutral"":4.504246711730957}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the bottles are pink in colour."". Hypothesis: ""Some of the bottles are pink in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the bottles are pink in colour."". Hypothesis: ""Some of the bottles are pink in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",3,"B","quantifier-1","2024-05-22T18:03:13.013246Z"
1728,"1","B.","2024-05-22T18:03:14.466635Z",2304,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B.","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.287,"{""A"":-0.30337268114089966,""B"":6.144635200500488,""C"":4.454493045806885}","{""entailment"":-0.30337268114089966,""contradiction"":6.144635200500488,""neutral"":4.454493045806885}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the pencils are black in colour."". Hypothesis: ""Some of the pencils are black in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the pencils are black in colour."". Hypothesis: ""Some of the pencils are black in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",4,"B","quantifier-1","2024-05-22T18:03:14.466655Z"
1729,"1","A.","2024-05-22T18:03:16.224840Z",2305,"{'A': 'contradiction', 'B': 'neutral', 'C': 'entailment'}

A.","contradiction","{""A"":""contradiction"",""B"":""neutral"",""C"":""entailment""}",1.592,"{""A"":4.782541275024414,""B"":3.053922176361084,""C"":4.625049591064453}","{""contradiction"":4.782541275024414,""neutral"":3.053922176361084,""entailment"":4.625049591064453}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the newspapers are pink in colour."". Hypothesis: ""Some of the newspapers are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the newspapers are pink in colour."". Hypothesis: ""Some of the newspapers are pink in colour."". Given the premise provided, is the hypothesis: A. contradiction or B. neutral or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

A.",5,"A","quantifier-1","2024-05-22T18:03:16.224871Z"
1730,"1","B.","2024-05-22T18:03:17.621181Z",2306,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B.","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.229,"{""A"":-0.14315210282802582,""B"":6.829853057861328,""C"":4.604087829589844}","{""entailment"":-0.14315210282802582,""contradiction"":6.829853057861328,""neutral"":4.604087829589844}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the files are white in colour."". Hypothesis: ""Some of the files are white in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the files are white in colour."". Hypothesis: ""Some of the files are white in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",6,"B","quantifier-1","2024-05-22T18:03:17.621206Z"
1731,"1","B.","2024-05-22T18:03:18.977791Z",2307,"{'A': 'entailment', 'B': 'contradiction', 'C': 'neutral'}

B.","contradiction","{""A"":""entailment"",""B"":""contradiction"",""C"":""neutral""}",1.196,"{""A"":-0.22365900874137878,""B"":6.2028608322143555,""C"":4.511457920074463}","{""entailment"":-0.22365900874137878,""contradiction"":6.2028608322143555,""neutral"":4.511457920074463}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the combs are magenta in colour."". Hypothesis: ""Some of the combs are magenta in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the combs are magenta in colour."". Hypothesis: ""Some of the combs are magenta in colour."". Given the premise provided, is the hypothesis: A. entailment or B. contradiction or C. neutral ?<|end_of_turn|>GPT4 Correct Assistant:

B.",7,"B","quantifier-1","2024-05-22T18:03:18.977822Z"
1732,"1","B.","2024-05-22T18:03:20.811838Z",2308,"{'A': 'neutral', 'B': 'contradiction', 'C': 'entailment'}

B.","contradiction","{""A"":""neutral"",""B"":""contradiction"",""C"":""entailment""}",1.666,"{""A"":0.16694237291812897,""B"":7.3459367752075195,""C"":3.448814630508423}","{""neutral"":0.16694237291812897,""contradiction"":7.3459367752075195,""entailment"":3.448814630508423}","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the cameras are magenta in colour."". Hypothesis: ""Some of the cameras are magenta in colour."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:","GPT4 Correct User: Please read the multiple-choice question below carefully and select ONE of the listed options and only give a single letter. Premise: ""None of the cameras are magenta in colour."". Hypothesis: ""Some of the cameras are magenta in colour."". Given the premise provided, is the hypothesis: A. neutral or B. contradiction or C. entailment ?<|end_of_turn|>GPT4 Correct Assistant:

B.",8,"B","quantifier-1","2024-05-22T18:03:20.811862Z"
